scan,side,vessel,err,bed,meas_lost,clean,nout_clean,nout_bad,A,B,C,r_branch,branch_before_meas
112,left,LCX,T1,share,False,0.9381885452786504,4.0,3.0,0.969043402243478,0.9377488120859351,0.9595216861936959,0.8844619226734418,True
112,left,LCX,T1,leaf3,False,0.9077525272759178,4.0,3.0,0.9530070870795545,0.9356228987834049,0.9540406234706944,0.8844619226734418,True
112,left,LCX,T1,apport,False,0.9257907290024746,4.0,3.0,0.9632998644732176,0.9417564755316231,0.9577226082244605,0.8844619226734418,True
112,left,LCX,T4,leaky,False,0.931628037533484,6.0,6.0,0.9290342179175617,0.9386314397653976,0.9984809874820572,,
112,left,LCX,T4,share,False,0.9381885452786504,4.0,4.0,0.9358131250475149,0.9290388963617401,0.9246623946570525,,
112,left,LCX,T4,leaf3,False,0.9077525272759178,4.0,4.0,0.9051358820213236,0.9097594213696872,0.9159245157370065,,
112,left,LCX,T4,apport,False,0.9257907290024746,4.0,4.0,0.9232952700135417,0.9175774969060612,0.9134220027740626,,
112,right,RCA,T4,leaky,False,0.8170405996835909,2.0,2.0,0.8188742732485857,0.8773294553840506,0.9979038612059178,,
112,right,RCA,T4,share,False,0.7632106823477643,1.0,1.0,0.7967475029638255,0.8301575021032345,0.9969520081065745,,
112,right,RCA,T4,leaf3,False,0.7632106823477643,1.0,1.0,0.7967475029638255,0.8301575021032345,0.9969520081065745,,
112,right,RCA,T4,apport,False,0.7632106823477643,1.0,1.0,0.7967475029638255,0.8301575021032345,0.9969520081065745,,
114,left,LCX,T1,leaky,False,0.767885433708371,9.0,7.0,0.8600378034717381,0.8058490405217325,0.8410129592999891,1.0964540690415805,True
114,left,LCX,T1,share,False,0.6401383656856272,4.0,3.0,0.8036859053932551,0.6489232859659515,0.8346426676130775,1.0964540690415805,True
114,left,LCX,T1,leaf3,False,0.6259876778687063,4.0,3.0,0.7331728360304512,0.6637486372752118,0.7693133686838455,1.0964540690415805,True
114,left,LCX,T1,apport,False,0.6098495838999594,4.0,3.0,0.7383910874794716,0.6438947121396389,0.7779315449570624,1.0964540690415805,True
114,left,LCX,T4,leaky,False,0.767885433708371,9.0,8.0,0.7696070923986246,0.8072303609747444,0.9968912543428227,,
114,left,LCX,T4,share,False,0.6401383656856272,4.0,3.0,0.6476819411373584,0.6397803612792373,0.6299141367581472,,
114,left,LCX,T4,leaf3,False,0.6259876778687063,4.0,3.0,0.635942285479517,0.6648245465922423,0.7376379676134548,,
114,left,LCX,T4,apport,False,0.6098495838999594,4.0,3.0,0.6202002357756888,0.6437058035104519,0.7194809170100839,,
125,left,LAD,T1,leaky,False,0.7768292378547677,5.0,4.0,0.8526651955275487,0.8281782601237501,0.8387957580741051,0.910614721656695,True
125,left,LAD,T1,share,False,0.43609734091134766,5.0,4.0,0.6392682575873466,0.533237941368029,0.5707766968418757,0.910614721656695,True
125,left,LAD,T1,leaf3,False,0.5053448374921732,5.0,4.0,0.7425524966163666,0.6906244491545951,0.7726954986329798,0.910614721656695,True
125,left,LAD,T1,apport,False,0.4548692155274975,5.0,4.0,0.6913872172159934,0.5788927591777275,0.6510076291636295,0.910614721656695,True
125,left,LAD,T4,leaky,False,0.7768292378547677,5.0,5.0,0.7765013706991335,0.8326412010488486,0.9968556140680345,,
125,left,LAD,T4,share,False,0.43609734091134766,5.0,5.0,0.4894604079577424,0.3968500726264557,0.3887152346652144,,
125,left,LAD,T4,leaf3,False,0.5053448374921732,5.0,5.0,0.5433630819810066,0.48036650919588597,0.47746283700114783,,
125,left,LAD,T4,apport,False,0.4548692155274975,5.0,5.0,0.5000286459229443,0.43247375604559174,0.43402563941503225,,
125,left,LCX,T1,leaky,False,0.7630269671008635,5.0,3.0,0.9281328387084957,0.8164966000010075,0.8381384359604398,1.3048237230318025,True
125,left,LCX,T1,share,False,0.5327813202827323,5.0,3.0,0.8300830245192811,0.50293822786839,0.8690196698831382,1.3048237230318025,True
125,left,LCX,T1,leaf3,False,0.4540014848320663,5.0,3.0,0.7373985535897868,0.5861227404378292,0.8222387381737056,1.3048237230318025,True
125,left,LCX,T1,apport,False,0.5024943738386045,5.0,3.0,0.7974880305304561,0.5361112906423415,0.8414444690983055,1.3048237230318025,True
125,left,LCX,T4,leaky,False,0.7630269671008635,5.0,5.0,0.7488705872023137,0.795885164951481,0.9969499633470545,,
125,left,LCX,T4,share,True,,,,,,,,
125,left,LCX,T4,leaf3,True,,,,,,,,
125,left,LCX,T4,apport,True,,,,,,,,
125,right,RCA,T1,leaky,False,0.7948368540079488,3.0,2.0,0.8464210088642057,0.7951691355819971,0.8651808647124462,1.013214029499143,False
125,right,RCA,T1,share,False,0.794708088873411,3.0,2.0,0.8834739499808472,0.7953265411174514,0.9060992408032177,1.013214029499143,False
125,right,RCA,T1,leaf3,False,0.7947454024566502,3.0,2.0,0.8702966967763156,0.795404103403337,0.8918258446525305,1.013214029499143,False
125,right,RCA,T1,apport,False,0.7947635796932091,3.0,2.0,0.8894355155437932,0.7953225776612656,0.9050193160430333,1.013214029499143,False
125,right,RCA,T4,leaky,False,0.7948368540079488,3.0,3.0,0.7971915922497387,0.8144807295855573,0.9968345193835367,,
125,right,RCA,T4,share,False,0.794708088873411,3.0,3.0,0.8028970752101892,0.8036499012716313,0.9964530735552953,,
125,right,RCA,T4,leaf3,False,0.7947454024566502,3.0,3.0,0.8020694514400964,0.802899496049694,0.9964717341964107,,
125,right,RCA,T4,apport,False,0.7947635796932091,3.0,3.0,0.8036338967015471,0.8036220689749619,0.9964495045483839,,
129,left,LAD,T1,leaky,False,0.913856009439371,6.0,5.0,0.9342365334857746,0.9285298551165271,0.9333853217373334,0.8472218468085806,False
129,left,LAD,T1,share,False,0.8869021457621717,6.0,5.0,0.9400661412491084,0.8933431882680837,0.9114149291876151,0.8472218468085806,False
129,left,LAD,T1,leaf3,False,0.888780376904229,6.0,5.0,0.9565587193475388,0.9449054623223908,0.9576692812245909,0.8472218468085806,False
129,left,LAD,T1,apport,False,0.8548615613521751,6.0,5.0,0.9367865382430659,0.890076884112907,0.9177725212571943,0.8472218468085806,False
129,left,LAD,T4,leaky,False,0.913856009439371,6.0,6.0,0.909559572739816,0.9058136816768253,0.9985579146087196,,
129,left,LAD,T4,share,False,0.8869021457621717,6.0,5.0,0.8883729420191978,0.882652500013151,0.8800416860377901,,
129,left,LAD,T4,leaf3,False,0.888780376904229,6.0,5.0,0.888619641734283,0.9401280352288872,0.9523943204057429,,
129,left,LAD,T4,apport,False,0.8548615613521751,6.0,5.0,0.8584192698556072,0.8717738638713776,0.8830600258775605,,
129,left,LCX,T1,leaky,False,0.9321657030103543,6.0,5.0,0.9597818510082856,0.9318884454475782,0.9318190857763339,0.9520548943604674,True
129,left,LCX,T1,share,False,0.8196664421796526,6.0,5.0,0.941725029782426,0.7939446671547926,0.9049655610226571,0.9520548943604674,True
129,left,LCX,T1,leaf3,False,0.8561077704653565,6.0,5.0,0.9308152404876413,0.9131716923906843,0.9326239166506619,0.9520548943604674,True
129,left,LCX,T1,apport,False,0.8638971358791582,6.0,5.0,0.9417139415336598,0.848663592749649,0.9046847584945876,0.9520548943604674,True
129,left,LCX,T4,leaky,False,0.9321657030103543,6.0,6.0,0.9275905073433841,0.9335867986785509,0.9987708570388825,,
129,left,LCX,T4,share,True,,,,,,,,
129,left,LCX,T4,leaf3,True,,,,,,,,
129,left,LCX,T4,apport,True,,,,,,,,
129,right,RCA,T1,leaky,False,0.7866353863386275,2.0,1.0,0.8201093322621797,0.7863330477376982,0.22668426985492832,0.8055128864186774,False
129,right,RCA,T1,share,False,0.7997337416496539,2.0,1.0,0.899367718472129,0.8307603372055332,0.9186907689501981,0.8055128864186774,False
129,right,RCA,T1,leaf3,False,0.7942659228305958,2.0,1.0,0.9239453693560207,0.8307603372055332,0.9419937406259019,0.8055128864186774,False
129,right,RCA,T1,apport,False,0.7959945508495343,2.0,1.0,0.9149910107399244,0.8307603372055332,0.9338683181618666,0.8055128864186774,False
129,right,RCA,T4,leaky,False,0.7866353863386275,2.0,2.0,0.79592083615639,0.8301403667023783,0.9979122777364292,,
129,right,RCA,T4,share,False,0.7997337416496539,2.0,1.0,0.8406724970158681,0.850496781919627,0.9972920170339671,,
129,right,RCA,T4,leaf3,False,0.7942659228305958,2.0,1.0,0.8302706319607039,0.850496781919627,0.9972920170339671,,
129,right,RCA,T4,apport,False,0.7959945508495343,2.0,1.0,0.8334437005125112,0.850496781919627,0.9972920170339671,,
138,left,LAD,T1,leaky,False,0.9313555088021553,5.0,4.0,0.9475971864302959,0.9311662626482636,0.9310997645676049,0.7692178122133988,True
138,left,LAD,T1,share,False,0.8841255574263339,5.0,4.0,0.925077346315491,0.8890184119870473,0.9031859833402593,0.7692178122133988,True
138,left,LAD,T1,leaf3,False,0.909565574933203,5.0,4.0,0.9542614266180199,0.9407732564891673,0.9550144092444928,0.7692178122133988,True
138,left,LAD,T1,apport,False,0.9127863112313057,5.0,4.0,0.9486620775421049,0.9171738715928124,0.9310013369940433,0.7692178122133988,True
138,left,LAD,T4,leaky,False,0.9313555088021553,5.0,5.0,0.9300465297912761,0.951942328967029,0.9990090346045523,,
138,left,LAD,T4,share,False,0.8841255574263339,5.0,4.0,0.8902791764924706,0.8780389359995112,0.8770828231445356,,
138,left,LAD,T4,leaf3,False,0.909565574933203,5.0,4.0,0.9111469459033977,0.9577088071822342,0.971473953443829,,
138,left,LAD,T4,apport,False,0.9127863112313057,5.0,4.0,0.9149021009984403,0.9078112728543352,0.9073573517391185,,
138,right,RCA,T4,leaky,False,0.81758698059706,2.0,2.0,0.8197476800554732,0.8272274313081209,0.9972426716874293,,
138,right,RCA,T4,share,False,0.789353821053792,1.0,1.0,0.824285560840066,0.7818508105393557,0.9959991973875837,,
138,right,RCA,T4,leaf3,False,0.789353821053792,1.0,1.0,0.824285560840066,0.7818508105393557,0.9959991973875837,,
138,right,RCA,T4,apport,False,0.7893538210535663,1.0,1.0,0.824285560840066,0.7818508105393557,0.9959991973875837,,
139,right,RCA,T1,leaky,False,0.8425328425851327,2.0,1.0,0.9249904170160225,0.8413012211682114,0.8941242023205044,0.8689349645416757,False
139,right,RCA,T1,share,False,0.8411727206026881,2.0,1.0,0.9270527631333048,0.8408939964527872,0.9381847521616535,0.8689349645416757,False
139,right,RCA,T1,leaf3,False,0.8412827837974403,2.0,1.0,0.9292914796299852,0.8408939964527872,0.9402760265031901,0.8689349645416757,False
139,right,RCA,T1,apport,False,0.8411772518156387,2.0,1.0,0.9271474689605687,0.8408939964527872,0.9382735666299632,0.8689349645416757,False
139,right,RCA,T4,leaky,False,0.8425328425851327,2.0,2.0,0.8473476761638212,0.8650610465595356,0.9969784697922907,,
139,right,RCA,T4,share,False,0.8411727206026881,2.0,1.0,0.8465456024728312,0.8476468574751866,0.9966093595423656,,
139,right,RCA,T4,leaf3,False,0.8412827837974403,2.0,1.0,0.8467097724239757,0.8476468574749263,0.9966093595423656,,
139,right,RCA,T4,apport,False,0.8411772518156387,2.0,1.0,0.846552242077935,0.8476468574751866,0.9966093595423656,,
148,right,RCA,T1,leaky,False,0.8259186220755859,2.0,1.0,0.8740584914824231,0.8298731027987719,0.879700961876061,0.777300993937829,False
148,right,RCA,T1,share,False,0.812054369407577,2.0,1.0,0.8949023411236435,0.81994705244953,0.9134162136388354,0.777300993937829,False
148,right,RCA,T1,leaf3,False,0.8111992116793607,2.0,1.0,0.9165904158710737,0.81994705244953,0.9342296105168093,0.777300993937829,False
148,right,RCA,T1,apport,False,0.8116361260356214,2.0,1.0,0.9037005783140253,0.8199470524493695,0.9221207977306133,0.777300993937829,False
148,right,RCA,T4,leaky,False,0.8259186220755859,2.0,2.0,0.8309978634107813,0.8576136819893994,0.9971805503559019,,
148,right,RCA,T4,share,False,0.812054369407577,2.0,1.0,0.8305441786546168,0.8302522967779113,0.9964425598301516,,
148,right,RCA,T4,leaf3,False,0.8111992116793607,2.0,1.0,0.8285448525037244,0.8302522967778968,0.9964425598301516,,
148,right,RCA,T4,apport,False,0.8116361260356214,2.0,1.0,0.8295805469689318,0.8302522967778968,0.9964425598301516,,
151,left,LAD,T1,leaky,False,0.8293376254498926,7.0,6.0,0.8524170707988817,0.8458870160938056,0.8534160698412078,0.8879073820943026,False
151,left,LAD,T1,share,False,0.773951119264023,7.0,6.0,0.8709125419233719,0.8140334801778516,0.83015413766674,0.8879073820943026,False
151,left,LAD,T1,leaf3,False,0.8119006551192554,7.0,6.0,0.911996505910316,0.893355328213307,0.9148555513789038,0.8879073820943026,False
151,left,LAD,T1,apport,False,0.7662855458931297,7.0,6.0,0.8833924675670259,0.834809569518118,0.8619156854341031,0.8879073820943026,False
151,left,LAD,T4,leaky,False,0.8293376254498926,7.0,7.0,0.829293778624307,0.8643381933974618,0.9937250336038745,,
151,left,LAD,T4,share,False,0.773951119264023,7.0,7.0,0.8177527534757809,0.7759507234775046,0.7831085052849595,,
151,left,LAD,T4,leaf3,False,0.8119006551192554,7.0,7.0,0.8399371302941316,0.8450695622291248,0.8601910538358879,,
151,left,LAD,T4,apport,False,0.7662855458931297,7.0,7.0,0.8071630410863139,0.7797966635651442,0.7924572189069029,,
151,left,LCX,T1,leaky,False,0.7809693641525114,7.0,6.0,0.826682189273533,0.7905623675561418,0.7970236531415398,1.0464090073116163,False
151,left,LCX,T1,share,False,0.6335577642606901,7.0,6.0,0.751743529515584,0.640732859064479,0.7332851646689695,1.0464090073116163,False
151,left,LCX,T1,leaf3,False,0.6253682296561007,7.0,6.0,0.7126119602698302,0.6707853713097944,0.7363833143091453,1.0464090073116163,False
151,left,LCX,T1,apport,False,0.6458456676376916,7.0,6.0,0.7445297563967478,0.6716467377119479,0.7422345800889513,1.0464090073116163,False
151,left,LCX,T4,leaky,False,0.7809693641525114,7.0,7.0,0.7821925639754674,0.8414724131788844,0.9982642180448825,,
151,left,LCX,T4,share,False,0.6335577642606901,7.0,6.0,0.6708801243270333,0.6187471622769054,0.5971436376437694,,
151,left,LCX,T4,leaf3,False,0.6253682296561007,7.0,6.0,0.6628459843945822,0.6672343951505628,0.7047753124582813,,
151,left,LCX,T4,apport,False,0.6458456676376916,7.0,6.0,0.6803882650442695,0.6852721619971377,0.7178111756296294,,
151,right,RCA,T4,leaky,False,0.7660256165017206,2.0,2.0,0.7729321883301374,0.8444327301716954,0.9982470930985093,,
151,right,RCA,T4,share,False,0.717308586321663,1.0,1.0,0.8052543299511196,0.8103887133665805,0.9969214055042586,,
151,right,RCA,T4,leaf3,False,0.717308586321663,1.0,1.0,0.8052543299511196,0.8103887133665805,0.9969214055042586,,
151,right,RCA,T4,apport,False,0.717308586321663,1.0,1.0,0.8052543299511196,0.8103887133665805,0.9969214055042586,,
175,right,RCA,T4,leaky,False,0.8326400274437303,2.0,2.0,0.834547534190969,0.88746794472541,0.9974930350905673,,
175,right,RCA,T4,share,False,0.7974366911693103,1.0,1.0,0.8141533554141059,0.8564645506114191,0.9968679481691042,,
175,right,RCA,T4,leaf3,False,0.7974366911689115,1.0,1.0,0.8141533554141059,0.8564645506114191,0.9968679481691042,,
175,right,RCA,T4,apport,False,0.7974366911693103,1.0,1.0,0.8141533554141059,0.8564645506114191,0.9968679481691042,,
196,left,LCX,T1,leaky,False,0.8696457284875333,3.0,2.0,0.9144548544451421,0.8691357166763879,0.9210192580409935,0.8269898191538665,True
196,left,LCX,T1,share,False,0.8690395225541729,3.0,2.0,0.9165484201273464,0.8682916602847598,0.9231485456836676,0.8269898191538665,True
196,left,LCX,T1,leaf3,False,0.869125519553437,3.0,2.0,0.9213062787613121,0.86829460849722,0.9280489961921331,0.8269898191538665,True
196,left,LCX,T1,apport,False,0.8689975307644691,3.0,2.0,0.9141063714398423,0.8682927936943994,0.9206012668928315,0.8269898191538665,True
196,left,LCX,T4,leaky,False,0.8696457284875333,3.0,3.0,0.868035139783532,0.8609512868405017,0.9973847195072807,,
196,left,LCX,T4,share,False,0.8690395225541729,3.0,1.0,0.8667982943991386,0.8386820207754029,0.9969055933020583,,
196,left,LCX,T4,leaf3,False,0.869125519553437,3.0,1.0,0.8668689719012689,0.8386820207754029,0.9969055933020583,,
196,left,LCX,T4,apport,False,0.8689975307644691,3.0,1.0,0.866765947692717,0.8386820207754029,0.9969055933020583,,
211,left,LAD,T4,leaky,False,0.9096701935211238,5.0,5.0,0.9091291025364766,0.927470453331443,0.9981753302514822,,
211,left,LAD,T4,share,False,0.7067426627426057,2.0,2.0,0.7333263378017362,0.6982437634393724,0.7018648200229441,,
211,left,LAD,T4,leaf3,False,0.7639501669333454,2.0,2.0,0.7803090957937042,0.7373865490133168,0.7118291287041252,,
211,left,LAD,T4,apport,False,0.7224483643889044,2.0,2.0,0.7460686199779263,0.7116261521395032,0.7096878911787807,,
211,right,RCA,T4,leaky,False,0.8308388370847162,2.0,2.0,0.8388377857494818,0.875309880928908,0.7306256766401016,,
211,right,RCA,T4,share,False,0.8195187196921275,1.0,1.0,0.840372864843758,0.8586131548917576,0.9971426776071092,,
211,right,RCA,T4,leaf3,False,0.8195187196924457,1.0,1.0,0.840372864843758,0.8586131548917525,0.9971426776071092,,
211,right,RCA,T4,apport,False,0.8195187196924457,1.0,1.0,0.840372864843758,0.8586131548917576,0.9971426776071092,,
218,left,LAD,T4,leaky,False,0.9386237157414662,6.0,6.0,0.9331691504402788,0.9315229646488916,0.9283530446844305,,
218,left,LAD,T4,share,False,0.8579009399377018,4.0,4.0,0.8536863316092672,0.8496963181683993,0.8490198049998038,,
218,left,LAD,T4,leaf3,False,0.902796124701423,4.0,4.0,0.8970728060370565,0.8952789988826595,0.8951707804578645,,
218,left,LAD,T4,apport,False,0.8631047228793263,4.0,4.0,0.8584910570285545,0.8549590805884896,0.8544224780735028,,
218,left,LCX,T1,leaky,False,0.9362750228364828,6.0,4.0,0.9855537720019121,0.9627248430458536,0.9719422500773818,1.0662021996464213,True
218,left,LCX,T1,share,False,0.9472331278065901,4.0,3.0,0.9828844545405431,0.9475496901515998,0.9772106065387666,1.0662021996464213,True
218,left,LCX,T1,leaf3,False,0.9164478352924013,4.0,3.0,0.9652665155008808,0.9495734793687172,0.9662018109565483,1.0662021996464213,True
218,left,LCX,T1,apport,False,0.9480448872193618,4.0,3.0,0.9831086184167153,0.9614642576874936,0.978584519778609,1.0662021996464213,True
218,left,LCX,T4,leaky,False,0.9362750228364828,6.0,6.0,0.9318603115250725,0.9484130085250427,0.9988619049796116,,
218,left,LCX,T4,share,False,0.9472331278065901,4.0,4.0,0.9433608103414906,0.9332608667797362,0.9255266554449983,,
218,left,LCX,T4,leaf3,False,0.9164478352924013,4.0,4.0,0.9112998702506381,0.9113453538606479,0.9110736462601186,,
218,left,LCX,T4,apport,False,0.9480448872193618,4.0,4.0,0.9442144514756621,0.949141233583997,0.9514575134861438,,
218,right,RCA,T4,leaky,False,0.8191121497533127,2.0,2.0,0.8215800758643592,0.8292669904040887,0.9973465183228999,,
218,right,RCA,T4,share,False,0.7947208409098857,1.0,1.0,0.8245549943117748,0.7801228266822412,0.9962157176200757,,
218,right,RCA,T4,leaf3,False,0.7947208409098857,1.0,1.0,0.8245549943117748,0.7801228266820412,0.9962157176200757,,
218,right,RCA,T4,apport,False,0.7947208409103339,1.0,1.0,0.8245549943117748,0.7801228266822412,0.9962157176200757,,
244,left,LAD,T4,leaky,False,0.8144980637893514,4.0,4.0,0.8095387184580984,0.8279141100692575,0.9974743546295698,,
244,left,LAD,T4,share,True,,,,,,,,
244,left,LAD,T4,leaf3,True,,,,,,,,
244,left,LAD,T4,apport,True,,,,,,,,
244,right,RCA,T1,leaky,False,0.7775626860061204,2.0,1.0,0.8239363956761621,0.7842152994134751,0.8455505712414366,0.9727411215144125,False
244,right,RCA,T1,share,False,0.7574482286312388,2.0,1.0,0.8528863454772299,0.7769880794233782,0.8841944137073611,0.9727411215144125,False
244,right,RCA,T1,leaf3,False,0.7517702635287121,2.0,1.0,0.9013182067917868,0.7769880794233782,0.9310542437365761,0.9727411215144125,False
244,right,RCA,T1,apport,False,0.7542318462956524,2.0,1.0,0.8762087920198002,0.7769880794233782,0.9082955137498778,0.9727411215144125,False
244,right,RCA,T4,leaky,False,0.7775626860061204,2.0,2.0,0.7803926809728974,0.8134880085249692,0.9969738935547837,,
244,right,RCA,T4,share,False,0.7574482286312388,2.0,2.0,0.795042053006777,0.779389664994921,0.9968954553594856,,
244,right,RCA,T4,leaf3,False,0.7517702635287121,2.0,2.0,0.781144424459242,0.7746963379567723,0.9969498910556128,,
244,right,RCA,T4,apport,False,0.7542318462956524,2.0,2.0,0.7869904717309435,0.7762149812031152,0.9969316781044653,,
251,right,RCA,T4,leaky,False,0.8389813664886684,2.0,2.0,0.8411691639883397,0.8639223787424501,0.9972965619478624,,
251,right,RCA,T4,share,False,0.8268896001027247,1.0,1.0,0.8277704365499522,0.8306983429601967,0.8229779232443862,,
251,right,RCA,T4,leaf3,False,0.8268896001030367,1.0,1.0,0.8277704365499522,0.8306983429601967,0.8229779232450499,,
251,right,RCA,T4,apport,False,0.8268896001027247,1.0,1.0,0.8277704365499522,0.8306983429603687,0.822977923244984,,
252,left,LAD,T4,leaky,False,0.9255302052840222,5.0,5.0,0.9220415892092815,0.9355291513326193,0.998654110913508,,
252,left,LAD,T4,share,False,0.8789874746380414,3.0,3.0,0.8833750295772665,0.8680738317622975,0.8679437424315397,,
252,left,LAD,T4,leaf3,False,0.8707617797148581,3.0,3.0,0.8763739999990903,0.8545095299658715,0.8520570516463375,,
252,left,LAD,T4,apport,False,0.8790624654010815,3.0,3.0,0.8834383758670906,0.8681573921904073,0.8680285906447396,,
252,right,RCA,T4,leaky,False,0.8160498724687255,2.0,2.0,0.8193510137868674,0.8317773604264078,0.9975095660841183,,
252,right,RCA,T4,share,False,0.8166860981835574,1.0,1.0,0.8655003765363107,0.7898919544192649,0.9950620121973788,,
252,right,RCA,T4,leaf3,False,0.8166860981835574,1.0,1.0,0.8655003765363107,0.7898919544192649,0.9950620121973788,,
252,right,RCA,T4,apport,False,0.8166860981835574,1.0,1.0,0.8655003765366356,0.7898919544192649,0.9950620121973788,,
265,right,RCA,T4,leaky,False,0.8274960482830804,2.0,1.0,0.8286999759485751,0.8652946344760887,0.667340901543998,,
265,right,RCA,T4,share,False,0.8025566321064188,1.0,1.0,0.8052722928042869,0.8281372324395407,0.9959717342802867,,
265,right,RCA,T4,leaf3,False,0.8025566321064188,1.0,1.0,0.8052722928042869,0.8281372324395407,0.9959717342802867,,
265,right,RCA,T4,apport,False,0.8025566321064188,1.0,1.0,0.8052722928042869,0.8281372324399126,0.9959717342802867,,
271,left,LAD,T4,leaky,False,0.9632356877085727,7.0,7.0,0.9576414812713611,0.9620878367496711,0.9990579441690253,,
271,left,LAD,T4,share,True,,,,,,,,
271,left,LAD,T4,leaf3,True,,,,,,,,
271,left,LAD,T4,apport,True,,,,,,,,
272,left,LAD,T4,leaky,False,0.8807196622539579,6.0,6.0,0.8700475932116739,0.8676441750701153,0.9965645016646414,,
272,left,LAD,T4,share,False,0.4196897564886118,3.0,3.0,0.47648866558209163,0.3910038479324785,0.3801528040413736,,
272,left,LAD,T4,leaf3,False,0.5769608049465327,3.0,3.0,0.6012591625262601,0.547206570386776,0.542715685347603,,
272,left,LAD,T4,apport,False,0.462176900331367,3.0,3.0,0.5095566555351183,0.4324561882486103,0.4237829725841507,,
272,right,RCA,T1,leaky,False,0.789015916688185,4.0,3.0,0.8394174025448767,0.7894128250953315,0.8328807498629297,0.967758924843296,False
272,right,RCA,T1,share,False,0.7862910096649268,3.0,2.0,0.843705730808949,0.7872278127541723,0.8642536185153897,0.967758924843296,False
272,right,RCA,T1,leaf3,False,0.7934340743423789,3.0,2.0,0.8758039282519936,0.7993272644129857,0.8973871442896555,0.967758924843296,False
272,right,RCA,T1,apport,False,0.7877652950968002,3.0,2.0,0.8483494308038506,0.790710374639901,0.8721311573783234,0.967758924843296,False
272,right,RCA,T4,leaky,False,0.789015916688185,4.0,3.0,0.7958751014238636,0.8065129591589735,0.9978530109989084,,
272,right,RCA,T4,share,False,0.7862910096649268,3.0,3.0,0.8070373960979725,0.7797520626493886,0.9973971919441381,,
272,right,RCA,T4,leaf3,False,0.7934340743423789,3.0,3.0,0.8161029395742625,0.7841895643839845,0.9974085729462965,,
272,right,RCA,T4,apport,False,0.7877652950968002,3.0,3.0,0.8084345791365718,0.7815583956109505,0.9974033130392362,,
273,left,LAD,T1,leaky,False,0.8653112606511734,7.0,6.0,0.9198112861385255,0.864329334025744,0.8639690578122128,0.9050415709408967,True
273,left,LAD,T1,share,False,0.8664971237615148,6.0,5.0,0.9312606140458658,0.8804250547373091,0.8989002713887587,0.9050415709408967,True
273,left,LAD,T1,leaf3,False,0.8754837954568288,6.0,5.0,0.9493574859920121,0.9383584318481581,0.950522366505551,0.9050415709408967,True
273,left,LAD,T1,apport,False,0.8703294682217222,6.0,5.0,0.935160385068973,0.8837692756878524,0.9031129214466627,0.9050415709408967,True
273,left,LAD,T4,leaky,False,0.8653112606511734,7.0,7.0,0.8651115797468398,0.8951005885244985,0.9982166006423698,,
273,left,LAD,T4,share,False,0.8664971237615148,6.0,6.0,0.8753756703417542,0.8361639696823525,0.823074999400894,,
273,left,LAD,T4,leaf3,False,0.8754837954568288,6.0,6.0,0.8815076254114936,0.8705167248806631,0.8701418154538598,,
273,left,LAD,T4,apport,False,0.8703294682217222,6.0,6.0,0.8783644734180888,0.8405989337227736,0.8276894951702966,,
273,left,LCX,T1,leaky,False,0.8651356850239946,7.0,5.0,0.9558966902491902,0.8638873009476453,0.8632114552758274,1.1437860392448558,False
273,left,LCX,T1,share,False,0.8343307179652405,6.0,4.0,0.9591714765811568,0.855549407978923,0.9382934374742748,1.1437860392448558,False
273,left,LCX,T1,leaf3,False,0.7820385829062722,6.0,4.0,0.919954009951009,0.8772581773658383,0.9251110619448936,1.1437860392448558,False
273,left,LCX,T1,apport,False,0.8249757079876661,6.0,4.0,0.9513331335194517,0.8536968460788908,0.9260968835240008,1.1437860392448558,False
273,left,LCX,T4,leaky,False,0.8651356850239946,7.0,7.0,0.8666789606857699,0.8836800124071944,0.9982251413243026,,
273,left,LCX,T4,share,False,0.8343307179652405,6.0,5.0,0.8395383527938013,0.8313137024912686,0.8255003545772281,,
273,left,LCX,T4,leaf3,False,0.7820385829062722,6.0,5.0,0.7937925581596089,0.8513943910749446,0.8891498747612586,,
273,left,LCX,T4,apport,False,0.8249757079876661,6.0,5.0,0.8311982650210231,0.826358355197045,0.8267611768495111,,
274,left,LAD,T4,leaky,False,0.9544511780151119,6.0,6.0,0.9525021720463247,0.9535352712616388,0.99908979507484,,
274,left,LAD,T4,share,False,0.9340813518116404,4.0,4.0,0.937965474854734,0.935072259670645,0.934885053084013,,
274,left,LAD,T4,leaf3,False,0.9704339817950547,4.0,4.0,0.9697218186821999,0.9689885500533415,0.9689118049630915,,
274,left,LAD,T4,apport,False,0.929393164226259,4.0,4.0,0.9341433177224858,0.9308579080073481,0.930621646021939,,
280,left,LAD,T4,leaky,False,0.9434801766663983,6.0,6.0,0.9355675739425868,0.9423421471824617,0.9986199475777252,,
280,left,LAD,T4,share,False,0.9033812383978685,6.0,6.0,0.8900249716144818,0.8918618850797715,0.8962968465852078,,
280,left,LAD,T4,leaf3,False,0.9116037003922932,6.0,6.0,0.9008563611865629,0.9002998351561368,0.9002919696924486,,
280,left,LAD,T4,apport,False,0.8904966121220784,6.0,6.0,0.8773514216313061,0.8805633572131311,0.8836861320346184,,
280,right,RCA,T1,leaky,False,0.8120725234609889,2.0,1.0,0.8734556600950352,0.813491574287496,0.8352108725447043,0.904957144953016,False
280,right,RCA,T1,share,False,0.7967181033840239,2.0,1.0,0.906411021126849,0.8173316829625489,0.9271081378587767,0.904957144953016,False
